Station,To,Departure,Arrival,Type,ID
Wl,Did,2025-10-04 08:30:00,2025-10-04 08:35:00,Spr,16908770
Did,Zv,2025-10-04 08:35:00,2025-10-04 08:39:00,Spr,16908770
Zv,Dvn,2025-10-04 08:40:00,2025-10-04 08:44:00,Spr,16908770
Dvn,Wtv,2025-10-04 08:44:00,2025-10-04 08:48:00,Spr,16908770
Wtv,Ahp,2025-10-04 08:48:00,2025-10-04 08:52:00,Spr,16908770
Ahp,Ah,2025-10-04 08:52:00,2025-10-04 08:55:00,Spr,16908770
Lw,Lwc,2025-10-04 07:50:00,2025-10-04 07:53:00,Spr,16908771
Lwc,Hdg,2025-10-04 07:53:00,2025-10-04 07:58:00,Spr,16908771
Hdg,Fwd,2025-10-04 07:59:00,2025-10-04 08:03:00,Spr,16908771
Fwd,Dwe,2025-10-04 08:04:00,2025-10-04 08:07:00,Spr,16908771
Dwe,Bp,2025-10-04 08:07:00,2025-10-04 08:13:00,Spr,16908771
Bp,Gk,2025-10-04 08:14:00,2025-10-04 08:21:00,Spr,16908771
Gk,Zh,2025-10-04 08:21:00,2025-10-04 08:27:00,Spr,16908771
Zh,Gn,2025-10-04 08:27:00,2025-10-04 08:36:00,Spr,16908771
Gn,Gerp,2025-10-04 08:38:00,2025-10-04 08:40:00,Spr,16908771
Vs,Vss,2025-10-04 07:50:00,2025-10-04 07:54:00,Int,16908772
Vss,Mdb,2025-10-04 07:54:00,2025-10-04 07:58:00,Int,16908772
Mdb,Arn,2025-10-04 07:58:00,2025-10-04 08:03:00,Int,16908772
Arn,Gs,2025-10-04 08:03:00,2025-10-04 08:13:00,Int,16908772
Gs,Bzl,2025-10-04 08:13:00,2025-10-04 08:18:00,Int,16908772
Bzl,Krg,2025-10-04 08:18:00,2025-10-04 08:24:00,Int,16908772
Krg,Kbd,2025-10-04 08:24:00,2025-10-04 08:29:00,Int,16908772
Kbd,Rb,2025-10-04 08:29:00,2025-10-04 08:34:00,Int,16908772
Rb,Bgn,2025-10-04 08:34:00,2025-10-04 08:44:00,Int,16908772
Bgn,Rsd,2025-10-04 08:44:00,2025-10-04 08:54:00,Int,16908772
Rsd,Ddr,2025-10-04 09:01:00,2025-10-04 09:23:00,Int,16908772
Ddr,Rtb,2025-10-04 09:24:00,2025-10-04 09:35:00,Int,16908772
Rtb,Rtd,2025-10-04 09:35:00,2025-10-04 09:38:00,Int,16908772
Rtd,Sdm,2025-10-04 09:41:00,2025-10-04 09:46:00,Int,16908772
Sdm,Dt,2025-10-04 09:46:00,2025-10-04 09:54:00,Int,16908772
Dt,Gv,2025-10-04 09:54:00,2025-10-04 10:01:00,Int,16908772
Gv,Laa,2025-10-04 10:02:00,2025-10-04 10:05:00,Int,16908772
Laa,Ledn,2025-10-04 10:05:00,2025-10-04 10:14:00,Int,16908772
Ledn,Had,2025-10-04 10:16:00,2025-10-04 10:31:00,Int,16908772
Had,Hlm,2025-10-04 10:31:00,2025-10-04 10:36:00,Int,16908772
Hlm,Ass,2025-10-04 10:40:00,2025-10-04 10:49:00,Int,16908772
Ass,Asd,2025-10-04 10:49:00,2025-10-04 10:55:00,Int,16908772
Ht,Btl,2025-10-04 07:51:00,2025-10-04 08:15:00,Int,16908773
Zp,Lc,2025-10-04 07:51:00,2025-10-04 08:13:00,Spr,16908774
Ehv,Ehs,2025-10-04 07:51:00,2025-10-04 07:54:00,Spr,16908775
Ehs,Bet,2025-10-04 07:54:00,2025-10-04 08:00:00,Spr,16908775
Bet,Btl,2025-10-04 08:00:00,2025-10-04 08:07:00,Spr,16908775
Btl,Ot,2025-10-04 08:07:00,2025-10-04 08:14:00,Spr,16908775
Ot,Tb,2025-10-04 08:14:00,2025-10-04 08:20:00,Spr,16908775
Tb,Tbu,2025-10-04 08:23:00,2025-10-04 08:28:00,Spr,16908775
Lc,Go,2025-10-04 07:51:00,2025-10-04 07:59:00,Spr,16908776
Go,Ddn,2025-10-04 08:00:00,2025-10-04 08:07:00,Spr,16908776
Ddn,Hglg,2025-10-04 08:07:00,2025-10-04 08:10:00,Spr,16908776
Hglg,Hgl,2025-10-04 08:10:00,2025-10-04 08:14:00,Spr,16908776
Hgl,Hglo,2025-10-04 08:17:00,2025-10-04 08:20:00,Spr,16908776
Hglo,Odz,2025-10-04 08:20:00,2025-10-04 08:27:00,Spr,16908776
Alm,Almm,2025-10-04 07:51:00,2025-10-04 07:54:00,Spr,16908777
Almm,Ampo,2025-10-04 07:54:00,2025-10-04 07:58:00,Spr,16908777
Ampo,Ndb,2025-10-04 07:58:00,2025-10-04 08:09:00,Spr,16908777
Ndb,Hvs,2025-10-04 08:11:00,2025-10-04 08:16:00,Spr,16908777
Hvs,Hvsp,2025-10-04 08:17:00,2025-10-04 08:20:00,Spr,16908777
Hvsp,Hor,2025-10-04 08:20:00,2025-10-04 08:24:00,Spr,16908777
Hor,Uto,2025-10-04 08:24:00,2025-10-04 08:32:00,Spr,16908777
Uto,Ut,2025-10-04 08:32:00,2025-10-04 08:36:00,Spr,16908777
Nm,Nmgo,2025-10-04 07:51:00,2025-10-04 07:54:00,Spr,16908778
Nmgo,Nmd,2025-10-04 07:54:00,2025-10-04 07:57:00,Spr,16908778
Nmd,Wc,2025-10-04 07:57:00,2025-10-04 08:02:00,Spr,16908778
Wc,Rvs,2025-10-04 08:02:00,2025-10-04 08:07:00,Spr,16908778
Rvs,O,2025-10-04 08:07:00,2025-10-04 08:14:00,Spr,16908778
O,Ow,2025-10-04 08:14:00,2025-10-04 08:17:00,Spr,16908778
Ow,Rs,2025-10-04 08:17:00,2025-10-04 08:24:00,Spr,16908778
Rs,Hto,2025-10-04 08:24:00,2025-10-04 08:28:00,Spr,16908778
Hto,Ht,2025-10-04 08:28:00,2025-10-04 08:32:00,Spr,16908778
Ut,Utvr,2025-10-04 07:51:00,2025-10-04 07:53:00,Spr,16908779
Utvr,Utln,2025-10-04 07:53:00,2025-10-04 07:56:00,Spr,16908779
Utln,Htn,2025-10-04 07:56:00,2025-10-04 07:59:00,Spr,16908779
Htn,Htnc,2025-10-04 08:00:00,2025-10-04 08:03:00,Spr,16908779
Htnc,Cl,2025-10-04 08:03:00,2025-10-04 08:09:00,Spr,16908779
Cl,Gdm,2025-10-04 08:09:00,2025-10-04 08:16:00,Spr,16908779
Gdm,Zbm,2025-10-04 08:17:00,2025-10-04 08:23:00,Spr,16908779
Zbm,Ht,2025-10-04 08:23:00,2025-10-04 08:32:00,Spr,16908779
Hrl,Hb,2025-10-04 07:52:00,2025-10-04 07:56:00,Spr,16908780
Hb,Nh,2025-10-04 07:56:00,2025-10-04 07:59:00,Spr,16908780
Nh,Sn,2025-10-04 07:59:00,2025-10-04 08:02:00,Spr,16908780
Sn,Sbk,2025-10-04 08:02:00,2025-10-04 08:05:00,Spr,16908780
Sbk,Gln,2025-10-04 08:05:00,2025-10-04 08:08:00,Spr,16908780
Gln,Std,2025-10-04 08:08:00,2025-10-04 08:12:00,Spr,16908780
Zl,Mp,2025-10-04 07:52:00,2025-10-04 08:08:00,Spr,16908781
Mp,Hgv,2025-10-04 08:08:00,2025-10-04 08:19:00,Spr,16908781
Hgv,Bl,2025-10-04 08:19:00,2025-10-04 08:27:00,Spr,16908781
Bl,Asn,2025-10-04 08:27:00,2025-10-04 08:37:00,Spr,16908781
Asn,Hrn,2025-10-04 08:37:00,2025-10-04 08:49:00,Spr,16908781
Hrn,Gerp,2025-10-04 08:49:00,2025-10-04 08:54:00,Spr,16908781
Gerp,Gn,2025-10-04 08:54:00,2025-10-04 08:57:00,Spr,16908781
Asd,Ass,2025-10-04 07:52:00,2025-10-04 07:58:00,Int,16908782
Ass,Hn,2025-10-04 07:58:00,2025-10-04 08:24:00,Int,16908782
Hn,Hnk,2025-10-04 08:28:00,2025-10-04 08:32:00,Int,16908782
Hnk,Hks,2025-10-04 08:32:00,2025-10-04 08:39:00,Int,16908782
Hks,Bkg,2025-10-04 08:39:00,2025-10-04 08:45:00,Int,16908782
Bkg,Bkf,2025-10-04 08:47:00,2025-10-04 08:49:00,Int,16908782
Bkf,Ekz,2025-10-04 08:49:00,2025-10-04 08:53:00,Int,16908782
Zl,Hno,2025-10-04 07:52:00,2025-10-04 07:59:00,Spr,16908783
Hno,Rat,2025-10-04 08:01:00,2025-10-04 08:05:00,Spr,16908783
Rat,Nvd,2025-10-04 08:09:00,2025-10-04 08:16:00,Spr,16908783
Nvd,Wdn,2025-10-04 08:19:00,2025-10-04 08:25:00,Spr,16908783
Wdn,Aml,2025-10-04 08:25:00,2025-10-04 08:29:00,Spr,16908783
Aml,Amri,2025-10-04 08:30:00,2025-10-04 08:33:00,Spr,16908783
Amri,Bn,2025-10-04 08:33:00,2025-10-04 08:39:00,Spr,16908783
Bn,Hgl,2025-10-04 08:39:00,2025-10-04 08:43:00,Spr,16908783
Hgl,Esk,2025-10-04 08:47:00,2025-10-04 08:51:00,Spr,16908783
Esk,Es,2025-10-04 08:51:00,2025-10-04 08:56:00,Spr,16908783
Avat,Amfs,2025-10-04 07:52:00,2025-10-04 07:56:00,Spr,16908784
Amfs,Amf,2025-10-04 07:56:00,2025-10-04 08:00:00,Spr,16908784
Amf,Brn,2025-10-04 08:01:00,2025-10-04 08:08:00,Spr,16908784
Brn,Hvs,2025-10-04 08:08:00,2025-10-04 08:14:00,Spr,16908784
Hvs,Hvsm,2025-10-04 08:15:00,2025-10-04 08:17:00,Spr,16908784
Hvsm,Bsmz,2025-10-04 08:17:00,2025-10-04 08:21:00,Spr,16908784
Bsmz,Ndb,2025-10-04 08:21:00,2025-10-04 08:24:00,Spr,16908784
Ndb,Wp,2025-10-04 08:24:00,2025-10-04 08:30:00,Spr,16908784
Wp,Dmn,2025-10-04 08:32:00,2025-10-04 08:37:00,Spr,16908784
Dmn,Assp,2025-10-04 08:37:00,2025-10-04 08:40:00,Spr,16908784
Assp,Asdm,2025-10-04 08:40:00,2025-10-04 08:43:00,Spr,16908784
Asdm,Asd,2025-10-04 08:43:00,2025-10-04 08:49:00,Spr,16908784
Zl,Dl,2025-10-04 07:52:00,2025-10-04 07:59:00,Spr,16908785
Dl,Omn,2025-10-04 08:00:00,2025-10-04 08:06:00,Spr,16908785
Omn,Mrb,2025-10-04 08:07:00,2025-10-04 08:14:00,Spr,16908785
Mrb,Hdb,2025-10-04 08:14:00,2025-10-04 08:19:00,Spr,16908785
Hdb,Gbg,2025-10-04 08:19:00,2025-10-04 08:24:00,Spr,16908785
Gbg,Co,2025-10-04 08:24:00,2025-10-04 08:30:00,Spr,16908785
Co,Dln,2025-10-04 08:32:00,2025-10-04 08:35:00,Spr,16908785
Dln,Na,2025-10-04 08:35:00,2025-10-04 08:40:00,Spr,16908785
Na,Emnz,2025-10-04 08:41:00,2025-10-04 08:44:00,Spr,16908785
Emnz,Emn,2025-10-04 08:45:00,2025-10-04 08:50:00,Spr,16908785
Ut,Ht,2025-10-04 07:53:00,2025-10-04 08:21:00,Int,16908786
Lw,Mg,2025-10-04 07:53:00,2025-10-04 08:00:00,Spr,16908787
Mg,Sknd,2025-10-04 08:00:00,2025-10-04 08:09:00,Spr,16908787
Sknd,Sk,2025-10-04 08:09:00,2025-10-04 08:12:00,Spr,16908787
Ed,Edc,2025-10-04 07:53:00,2025-10-04 07:57:00,Spr,16908788
Edc,Ltn,2025-10-04 07:57:00,2025-10-04 08:04:00,Spr,16908788
Ltn,Bnz,2025-10-04 08:05:00,2025-10-04 08:10:00,Spr,16908788
Bnz,Bnc,2025-10-04 08:10:00,2025-10-04 08:12:00,Spr,16908788
Bnc,Bnn,2025-10-04 08:14:00,2025-10-04 08:17:00,Spr,16908788
Bnn,Hvl,2025-10-04 08:17:00,2025-10-04 08:24:00,Spr,16908788
Hvl,Amf,2025-10-04 08:24:00,2025-10-04 08:30:00,Spr,16908788
Ledn,Ldl,2025-10-04 07:53:00,2025-10-04 07:58:00,Spr,16908789
Ldl,Apn,2025-10-04 07:58:00,2025-10-04 08:06:00,Spr,16908789
Apn,Bdg,2025-10-04 08:09:00,2025-10-04 08:15:00,Spr,16908789
Bdg,Wd,2025-10-04 08:16:00,2025-10-04 08:23:00,Spr,16908789
Wd,Ut,2025-10-04 08:23:00,2025-10-04 08:34:00,Spr,16908789
Aml,Wdn,2025-10-04 07:53:00,2025-10-04 07:58:00,Spr,16908790
Wdn,Rsn,2025-10-04 07:58:00,2025-10-04 08:04:00,Spr,16908790
Rsn,Hon,2025-10-04 08:04:00,2025-10-04 08:09:00,Spr,16908790
Hon,Dvc,2025-10-04 08:09:00,2025-10-04 08:19:00,Spr,16908790
Dvc,Dv,2025-10-04 08:19:00,2025-10-04 08:24:00,Spr,16908790
Dv,Twl,2025-10-04 08:25:00,2025-10-04 08:30:00,Spr,16908790
Twl,Apdo,2025-10-04 08:30:00,2025-10-04 08:35:00,Spr,16908790
Apdo,Apd,2025-10-04 08:35:00,2025-10-04 08:40:00,Spr,16908790
Ht,Ut,2025-10-04 07:53:00,2025-10-04 08:20:00,Int,16908791
Ut,Asa,2025-10-04 08:22:00,2025-10-04 08:41:00,Int,16908791
Asa,Asd,2025-10-04 08:41:00,2025-10-04 08:49:00,Int,16908791
Asd,Ass,2025-10-04 08:52:00,2025-10-04 08:58:00,Int,16908791
Ass,Hn,2025-10-04 08:58:00,2025-10-04 09:24:00,Int,16908791
Hn,Hnk,2025-10-04 09:29:00,2025-10-04 09:33:00,Int,16908791
Hnk,Hks,2025-10-04 09:33:00,2025-10-04 09:40:00,Int,16908791
Hks,Bkg,2025-10-04 09:40:00,2025-10-04 09:45:00,Int,16908791
Bkg,Bkf,2025-10-04 09:47:00,2025-10-04 09:49:00,Int,16908791
Bkf,Ekz,2025-10-04 09:49:00,2025-10-04 09:53:00,Int,16908791
Gbr,Ese,2025-10-04 09:50:00,2025-10-04 09:52:00,Spr,16908792
Ese,Es,2025-10-04 09:52:00,2025-10-04 09:57:00,Spr,16908792
Zl,Wz,2025-10-04 07:53:00,2025-10-04 08:00:00,Spr,16908793
Wz,Hde,2025-10-04 08:00:00,2025-10-04 08:06:00,Spr,16908793
Hde,Ns,2025-10-04 08:06:00,2025-10-04 08:12:00,Spr,16908793
Ns,Hd,2025-10-04 08:12:00,2025-10-04 08:20:00,Spr,16908793
Hd,Eml,2025-10-04 08:20:00,2025-10-04 08:24:00,Spr,16908793
Eml,Pt,2025-10-04 08:24:00,2025-10-04 08:29:00,Spr,16908793
Pt,Nkk,2025-10-04 08:29:00,2025-10-04 08:34:00,Spr,16908793
Nkk,Avat,2025-10-04 08:34:00,2025-10-04 08:39:00,Spr,16908793
Avat,Amfs,2025-10-04 08:39:00,2025-10-04 08:42:00,Spr,16908793
Amfs,Amf,2025-10-04 08:42:00,2025-10-04 08:46:00,Spr,16908793
Amf,Dld,2025-10-04 08:49:00,2025-10-04 08:56:00,Spr,16908793
Dld,Bhv,2025-10-04 08:56:00,2025-10-04 09:00:00,Spr,16908793
Bhv,Uto,2025-10-04 09:00:00,2025-10-04 09:05:00,Spr,16908793
Uto,Ut,2025-10-04 09:05:00,2025-10-04 09:09:00,Spr,16908793
Amf,Hvs,2025-10-04 07:54:00,2025-10-04 08:05:00,Int,16908794
Hvs,Asd,2025-10-04 08:09:00,2025-10-04 08:29:00,Int,16908794
Ht,O,2025-10-04 07:54:00,2025-10-04 08:05:00,Int,16908795
O,Nm,2025-10-04 08:05:00,2025-10-04 08:22:00,Int,16908795
Nm,Ah,2025-10-04 08:25:00,2025-10-04 08:37:00,Int,16908795
Ah,Dr,2025-10-04 08:41:00,2025-10-04 08:52:00,Int,16908795
Dr,Zp,2025-10-04 08:53:00,2025-10-04 09:02:00,Int,16908795
Ut,Uto,2025-10-04 07:54:00,2025-10-04 07:58:00,Spr,16908796
Uto,Hor,2025-10-04 07:58:00,2025-10-04 08:05:00,Spr,16908796
Hor,Hvsp,2025-10-04 08:05:00,2025-10-04 08:09:00,Spr,16908796
Hvsp,Hvs,2025-10-04 08:09:00,2025-10-04 08:12:00,Spr,16908796
Hvs,Ndb,2025-10-04 08:13:00,2025-10-04 08:18:00,Spr,16908796
Ndb,Ampo,2025-10-04 08:20:00,2025-10-04 08:31:00,Spr,16908796
Ampo,Almm,2025-10-04 08:31:00,2025-10-04 08:35:00,Spr,16908796
Almm,Alm,2025-10-04 08:35:00,2025-10-04 08:38:00,Spr,16908796
Rtd,Rtn,2025-10-04 07:54:00,2025-10-04 07:59:00,Spr,16908797
Rtn,Rta,2025-10-04 07:59:00,2025-10-04 08:03:00,Spr,16908797
Rta,Cps,2025-10-04 08:04:00,2025-10-04 08:07:00,Spr,16908797
Cps,Nwk,2025-10-04 08:07:00,2025-10-04 08:11:00,Spr,16908797
Nwk,Gd,2025-10-04 08:11:00,2025-10-04 08:18:00,Spr,16908797
Gd,Gdg,2025-10-04 08:19:00,2025-10-04 08:22:00,Spr,16908797
Gdg,Wd,2025-10-04 08:22:00,2025-10-04 08:31:00,Spr,16908797
Wd,Bkl,2025-10-04 08:33:00,2025-10-04 08:41:00,Spr,16908797
Bkl,Ac,2025-10-04 08:41:00,2025-10-04 08:49:00,Spr,16908797
Ac,Ashd,2025-10-04 08:49:00,2025-10-04 08:52:00,Spr,16908797
Ashd,Asb,2025-10-04 08:52:00,2025-10-04 08:55:00,Spr,16908797
Asb,Dvd,2025-10-04 08:55:00,2025-10-04 08:58:00,Spr,16908797
Dvd,Asa,2025-10-04 08:58:00,2025-10-04 09:02:00,Spr,16908797
Asa,Asdm,2025-10-04 09:02:00,2025-10-04 09:05:00,Spr,16908797
Asdm,Asd,2025-10-04 09:05:00,2025-10-04 09:11:00,Spr,16908797
Asd,Ass,2025-10-04 09:13:00,2025-10-04 09:18:00,Spr,16908797
Ass,Zd,2025-10-04 09:18:00,2025-10-04 09:24:00,Spr,16908797
Zd,Kz,2025-10-04 09:24:00,2025-10-04 09:28:00,Spr,16908797
Kz,Zzs,2025-10-04 09:28:00,2025-10-04 09:30:00,Spr,16908797
Zzs,Wm,2025-10-04 09:30:00,2025-10-04 09:33:00,Spr,16908797
Wm,Kma,2025-10-04 09:34:00,2025-10-04 09:37:00,Spr,16908797
Kma,Utg,2025-10-04 09:37:00,2025-10-04 09:42:00,Spr,16908797
Utg,Cas,2025-10-04 09:43:00,2025-10-04 09:47:00,Spr,16908797
Cas,Hlo,2025-10-04 09:47:00,2025-10-04 09:53:00,Spr,16908797
Hlo,Amr,2025-10-04 09:53:00,2025-10-04 09:58:00,Spr,16908797
Amr,Amrn,2025-10-04 10:00:00,2025-10-04 10:03:00,Spr,16908797
Amrn,Hwd,2025-10-04 10:03:00,2025-10-04 10:08:00,Spr,16908797
Hwd,Obd,2025-10-04 10:08:00,2025-10-04 10:13:00,Spr,16908797
Obd,Hn,2025-10-04 10:14:00,2025-10-04 10:23:00,Spr,16908797
Ws,Nsch,2025-10-04 07:55:00,2025-10-04 08:13:00,Int,16908798
Ut,Wd,2025-10-04 07:55:00,2025-10-04 08:05:00,Spr,16908799
Wd,Bdg,2025-10-04 08:07:00,2025-10-04 08:15:00,Spr,16908799
Bdg,Apn,2025-10-04 08:16:00,2025-10-04 08:23:00,Spr,16908799
Apn,Ldl,2025-10-04 08:24:00,2025-10-04 08:32:00,Spr,16908799
Ldl,Ledn,2025-10-04 08:32:00,2025-10-04 08:37:00,Spr,16908799
Ut,Asb,2025-10-04 07:55:00,2025-10-04 08:11:00,Int,16908800
Asb,Asdz,2025-10-04 08:11:00,2025-10-04 08:17:00,Int,16908800
Asdz,Shl,2025-10-04 08:20:00,2025-10-04 08:27:00,Int,16908800
Shl,Ledn,2025-10-04 08:29:00,2025-10-04 08:45:00,Int,16908800
Ledn,Gvc,2025-10-04 08:48:00,2025-10-04 08:59:00,Int,16908800
Rtd,Sdm,2025-10-04 07:55:00,2025-10-04 08:00:00,Int,16908801
Sdm,Dt,2025-10-04 08:00:00,2025-10-04 08:07:00,Int,16908801
Dt,Gv,2025-10-04 08:07:00,2025-10-04 08:14:00,Int,16908801
Gv,Laa,2025-10-04 08:16:00,2025-10-04 08:19:00,Int,16908801
Laa,Ledn,2025-10-04 08:19:00,2025-10-04 08:28:00,Int,16908801
Ledn,Shl,2025-10-04 08:29:00,2025-10-04 08:44:00,Int,16908801
Shl,Asdz,2025-10-04 08:46:00,2025-10-04 08:52:00,Int,16908801
Asdz,Asb,2025-10-04 08:56:00,2025-10-04 09:01:00,Int,16908801
Asb,Ut,2025-10-04 09:02:00,2025-10-04 09:18:00,Int,16908801
Ut,Ht,2025-10-04 09:23:00,2025-10-04 09:51:00,Int,16908801
Ddr,Ddrs,2025-10-04 07:56:00,2025-10-04 07:59:00,Spr,16908802
Ddrs,Sdtb,2025-10-04 08:00:00,2025-10-04 08:04:00,Spr,16908802
Sdtb,Sdt,2025-10-04 08:04:00,2025-10-04 08:07:00,Spr,16908802
Sdt,Gnd,2025-10-04 08:08:00,2025-10-04 08:11:00,Spr,16908802
Gnd,Bhdv,2025-10-04 08:11:00,2025-10-04 08:14:00,Spr,16908802
Bhdv,Gr,2025-10-04 08:15:00,2025-10-04 08:20:00,Spr,16908802
Asd,Ass,2025-10-04 07:56:00,2025-10-04 08:01:00,Spr,16908803
Ass,Hwzb,2025-10-04 08:01:00,2025-10-04 08:06:00,Spr,16908803
Hwzb,Hlms,2025-10-04 08:06:00,2025-10-04 08:10:00,Spr,16908803
Hlms,Hlm,2025-10-04 08:10:00,2025-10-04 08:14:00,Spr,16908803
Hlm,Bll,2025-10-04 08:15:00,2025-10-04 08:19:00,Spr,16908803
Bll,Sptz,2025-10-04 08:19:00,2025-10-04 08:22:00,Spr,16908803
Sptz,Sptn,2025-10-04 08:22:00,2025-10-04 08:24:00,Spr,16908803
Sptn,Drh,2025-10-04 08:25:00,2025-10-04 08:27:00,Spr,16908803
Drh,Bv,2025-10-04 08:27:00,2025-10-04 08:33:00,Spr,16908803
Gvc,Gv,2025-10-04 07:56:00,2025-10-04 07:59:00,Spr,16908804
Gv,Gvmw,2025-10-04 08:00:00,2025-10-04 08:03:00,Spr,16908804
Gvmw,Rsw,2025-10-04 08:03:00,2025-10-04 08:06:00,Spr,16908804
Rsw,Dt,2025-10-04 08:06:00,2025-10-04 08:10:00,Spr,16908804
Dt,Dtz,2025-10-04 08:10:00,2025-10-04 08:13:00,Spr,16908804
Dtz,Sdm,2025-10-04 08:13:00,2025-10-04 08:20:00,Spr,16908804
Sdm,Rtd,2025-10-04 08:20:00,2025-10-04 08:24:00,Spr,16908804
Rtd,Rtb,2025-10-04 08:27:00,2025-10-04 08:30:00,Spr,16908804
Rtb,Rtz,2025-10-04 08:30:00,2025-10-04 08:33:00,Spr,16908804
Rtz,Rlb,2025-10-04 08:33:00,2025-10-04 08:36:00,Spr,16908804
Rlb,Brd,2025-10-04 08:36:00,2025-10-04 08:40:00,Spr,16908804
Brd,Zwd,2025-10-04 08:40:00,2025-10-04 08:45:00,Spr,16908804
Zwd,Ddr,2025-10-04 08:45:00,2025-10-04 08:49:00,Spr,16908804
Lls,Almo,2025-10-04 07:56:00,2025-10-04 08:06:00,Spr,16908805
Almo,Almb,2025-10-04 08:06:00,2025-10-04 08:09:00,Spr,16908805
Almb,Almp,2025-10-04 08:09:00,2025-10-04 08:13:00,Spr,16908805
Almp,Alm,2025-10-04 08:13:00,2025-10-04 08:15:00,Spr,16908805
Alm,Almm,2025-10-04 08:16:00,2025-10-04 08:19:00,Spr,16908805
Almm,Ampo,2025-10-04 08:19:00,2025-10-04 08:23:00,Spr,16908805
Ampo,Wp,2025-10-04 08:23:00,2025-10-04 08:30:00,Spr,16908805
Wp,Dmnz,2025-10-04 08:41:00,2025-10-04 08:47:00,Spr,16908805
Dmnz,Dvd,2025-10-04 08:47:00,2025-10-04 08:50:00,Spr,16908805
Dvd,Rai,2025-10-04 08:50:00,2025-10-04 08:53:00,Spr,16908805
Rai,Asdz,2025-10-04 08:54:00,2025-10-04 08:57:00,Spr,16908805
Asdz,Shl,2025-10-04 08:58:00,2025-10-04 09:04:00,Spr,16908805
Shl,Hfd,2025-10-04 09:06:00,2025-10-04 09:10:00,Spr,16908805
Hfd,Nvp,2025-10-04 09:10:00,2025-10-04 09:15:00,Spr,16908805
Nvp,Ssh,2025-10-04 09:15:00,2025-10-04 09:22:00,Spr,16908805
Ssh,Ledn,2025-10-04 09:22:00,2025-10-04 09:27:00,Spr,16908805
Ledn,Dvnk,2025-10-04 09:35:00,2025-10-04 09:39:00,Spr,16908805
Dvnk,Vst,2025-10-04 09:39:00,2025-10-04 09:42:00,Spr,16908805
Vst,Gvm,2025-10-04 09:42:00,2025-10-04 09:47:00,Spr,16908805
Gvm,Laa,2025-10-04 09:47:00,2025-10-04 09:50:00,Spr,16908805
Laa,Gvc,2025-10-04 09:50:00,2025-10-04 09:53:00,Spr,16908805
Ht,Tb,2025-10-04 07:57:00,2025-10-04 08:36:00,Int,16908806
Rsd,Etn,2025-10-04 07:57:00,2025-10-04 08:07:00,Int,16908808
Etn,Bd,2025-10-04 08:07:00,2025-10-04 08:15:00,Int,16908808
Bd,Tb,2025-10-04 08:19:00,2025-10-04 08:31:00,Int,16908808
Tb,Ehv,2025-10-04 08:33:00,2025-10-04 08:56:00,Int,16908808
Ehv,Wt,2025-10-04 08:59:00,2025-10-04 09:16:00,Int,16908808
Wt,Rm,2025-10-04 09:16:00,2025-10-04 09:29:00,Int,16908808
Rm,Std,2025-10-04 09:30:00,2025-10-04 09:45:00,Int,16908808
Std,Mt,2025-10-04 09:46:00,2025-10-04 10:03:00,Int,16908808
Tb,Ht,2025-10-04 07:58:00,2025-10-04 08:37:00,Int,16908809
Zp,Dr,2025-10-04 07:58:00,2025-10-04 08:07:00,Int,16908810
Dr,Ah,2025-10-04 08:07:00,2025-10-04 08:19:00,Int,16908810
Ah,Nm,2025-10-04 08:23:00,2025-10-04 08:36:00,Int,16908810
Nm,O,2025-10-04 08:38:00,2025-10-04 08:53:00,Int,16908810
O,Ht,2025-10-04 08:54:00,2025-10-04 09:06:00,Int,16908810
Gd,Wadt,2025-10-04 07:58:00,2025-10-04 08:04:00,Spr,16908811
Wadt,Wad,2025-10-04 08:04:00,2025-10-04 08:06:00,Spr,16908811
Wad,Wadn,2025-10-04 08:07:00,2025-10-04 08:10:00,Spr,16908811
Wadn,Bsks,2025-10-04 08:10:00,2025-10-04 08:12:00,Spr,16908811
Bsks,Bsk,2025-10-04 08:12:00,2025-10-04 08:14:00,Spr,16908811
Bsk,Apn,2025-10-04 08:15:00,2025-10-04 08:20:00,Spr,16908811
Ddr,Ddzd,2025-10-04 07:58:00,2025-10-04 08:02:00,Spr,16908812
Ddzd,Zlw,2025-10-04 08:02:00,2025-10-04 08:09:00,Spr,16908812
Zlw,Bdpb,2025-10-04 08:10:00,2025-10-04 08:17:00,Spr,16908812
Bdpb,Bd,2025-10-04 08:17:00,2025-10-04 08:22:00,Spr,16908812
Bd,Gz,2025-10-04 08:23:00,2025-10-04 08:31:00,Spr,16908812
Gz,Tbr,2025-10-04 08:31:00,2025-10-04 08:35:00,Spr,16908812
Tbr,Tbu,2025-10-04 08:35:00,2025-10-04 08:39:00,Spr,16908812
Tbu,Tb,2025-10-04 08:39:00,2025-10-04 08:42:00,Spr,16908812
Bv,Drh,2025-10-04 07:58:00,2025-10-04 08:03:00,Spr,16908813
Drh,Sptn,2025-10-04 08:03:00,2025-10-04 08:06:00,Spr,16908813
Sptn,Sptz,2025-10-04 08:06:00,2025-10-04 08:09:00,Spr,16908813
Sptz,Bll,2025-10-04 08:09:00,2025-10-04 08:12:00,Spr,16908813
Bll,Hlm,2025-10-04 08:12:00,2025-10-04 08:16:00,Spr,16908813
Hlm,Hlms,2025-10-04 08:17:00,2025-10-04 08:20:00,Spr,16908813
